寄希望于	惧	2.7286324501	-1.0
余温	哀	0.462987005711	0.0
醉人	哀	2.58408093452	-1.0
智者	恶	1.20195356011	-1.0
同母	恶	4.19311016798	0.0
风帅	好	2.68264961243	1.0
风帆	惧	2.82310438156	-1.0
催情药	乐	2.04009157419	1.0
同比	好	1.23153316975	1.0
倍感	好	1.58427786827	1.0
怪怪的	惊	1.75038725138	0.0
雅妍	好	1.74203252792	1.0
泌尿科	乐	3.25716781616	1.0
恶童	恶	3.46395754814	0.0
服裝師	好	1.38712763786	1.0
贪吃鬼	恶	2.57032489777	-1.0
既是	恶	0.60217154026	-1.0
巡回演出	好	1.53616690636	1.0
信号枪	恶	2.19583243132	-1.0
那尼	恶	3.09844827652	-1.0
主修	好	3.30251902342	1.0
拉帮结派	恶	2.23583006859	-1.0
灰色	乐	2.03352284431	0.0
死相逼	哀	2.15625047684	-1.0
铁锤	乐	0.820436358452	1.0
肉山	恶	0.534945845604	-1.0
飞爷	恶	2.80445885658	-1.0
坂田金	恶	1.0679756403	-1.0
杀拳	恶	2.24238789082	-1.0
肥龙	惧	2.62991058826	-1.0
伊藤诚	好	1.94258844852	1.0
嫣然一笑	恶	1.42175590992	-1.0
一流	好	3.18206691742	1.0
指甲钳	惧	2.27671408653	-1.0
吃皇粮	好	2.45732295513	1.0
燕赵	恶	3.5334160924	0.0
失望	哀	1.56513404846	0.0
界	好	1.29043614864	1.0
婆媳关系	恶	1.27348673344	-1.0
壕	恶	2.03688573837	-1.0
消减	恶	1.50601875782	-1.0
用爬	恶	2.13843727112	-1.0
凑表	哀	2.45554500818	-1.0
太准	恶	3.29520344734	-1.0
撸没了	恶	3.16974401474	-1.0
大冒险	惧	2.08161020279	0.0
山東	惧	1.59373927116	0.0
张辛苑	恶	2.66814744473	-1.0
沟死	哀	2.37434577942	0.0
看剧	好	1.26005905867	1.0
就虐	好	2.07220578194	1.0
本间	好	0.595458209515	1.0
生快	哀	1.89398503304	-1.0
无颜	恶	0.702450037003	-1.0
隆裕太后	好	2.15403556824	1.0
预备队	恶	1.47620379925	0.0
辅导室	恶	2.34496808052	-1.0
接棒	怒	1.11596262455	0.0
风彩	哀	2.71075463295	0.0
乐章	好	2.17627394199	1.0
篓子	恶	1.37541210651	-1.0
孤身	好	1.63693213463	1.0
地动仪	好	1.5908870697	1.0
主使	恶	1.04965209961	-1.0
慢性子	哀	2.63157105446	0.0
后攻	好	1.72331273556	1.0
麻烦	恶	1.38798362017	-1.0
蔗	乐	2.70326375961	0.0
完逼	怒	1.2775349617	-1.0
挣到	哀	1.74250435829	0.0
上市	恶	0.959896802902	0.0
养条狗	乐	2.09040677547	0.0
小马哥	恶	1.59878611565	-1.0
有味	好	2.16328990459	1.0
吸血虫	好	1.87960267067	1.0
太坑	恶	1.53209173679	-1.0
前锋	恶	1.65425384045	-1.0
割死	恶	0.874097585678	-1.0
棒呆	好	1.99760484695	1.0
太坏	好	1.32656148076	1.0
人算不如	乐	1.64287745953	1.0
责任心	好	1.10034036636	1.0
烟花爆竹	恶	1.66482806206	-1.0
批得	怒	3.44246983528	0.0
绳子	恶	1.02258896828	-1.0
唐馬儒	恶	3.40135192871	-1.0
托斯卡纳	好	1.60457700491	1.0
直树	恶	0.876711040735	-1.0
正妹	恶	1.83343541622	-1.0
有名	好	1.76606994867	0.0
肯定	好	1.9409673214	0.0
有钱能使鬼推磨	恶	4.17605876923	-1.0
摩鸡	惧	1.35973501205	-1.0
